abstract_sku,old_sku,concrete_sku,name.en_US,name.de_DE,attribute_key_1,value_1,attribute_key_1.en_US,value_1.en_US,attribute_key_1.de_DE,value_1.de_DE,attribute_key_2,value_2,attribute_key_2.en_US,value_2.en_US,attribute_key_2.de_DE,value_2.de_DE,icecat_pdp_url,description.en_US,description.de_DE,is_searchable.en_US,is_searchable.de_DE,icecat_license,bundled
811267597X,3259_8996839094,8996839094,"(EN) Nobis corporis asperiores.","(DE) Nobis corporis asperiores.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Omnis animi occaecati.","(DE) Omnis animi occaecati.",1,1,,
0174363273,3260_6071599784,6071599784,"(EN) Corporis id.","(DE) Corporis id.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Necessitatibus aut.","(DE) Necessitatibus aut.",1,1,,0895657163/1
4086397064,3261_0913497908,0913497908,"(EN) Nihil ipsum vero.","(DE) Nihil ipsum vero.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Id ex.","(DE) Id ex.",1,1,,
587505624X,3262_302544245X,302544245X,"(EN) Doloribus consequatur nisi.","(DE) Doloribus consequatur nisi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem adipisci perferendis.","(DE) Voluptatem adipisci perferendis.",1,1,,9309470348/1
5370958629,3263_4344464044,4344464044,"(EN) Repudiandae aut.","(DE) Repudiandae aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Consequatur cumque.","(DE) Consequatur cumque.",1,1,,
8950569167,3264_2636002820,2636002820,"(EN) Temporibus quos.","(DE) Temporibus quos.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Odit fugit et.","(DE) Odit fugit et.",1,1,,
5761699737,3265_4058652381,4058652381,"(EN) Suscipit dignissimos sapiente.","(DE) Suscipit dignissimos sapiente.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Maxime veritatis dolores.","(DE) Maxime veritatis dolores.",1,1,,
1378078802,3266_1937666603,1937666603,"(EN) Sapiente autem.","(DE) Sapiente autem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eaque quam.","(DE) Eaque quam.",1,1,,
2785800273,3267_6736755743,6736755743,"(EN) Animi facilis.","(DE) Animi facilis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quo illo.","(DE) Quo illo.",1,1,,
5979603182,3268_8308255388,8308255388,"(EN) Libero maiores ut.","(DE) Libero maiores ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Exercitationem ut.","(DE) Exercitationem ut.",1,1,,8996839094/2
426950708X,3269_4312470332,4312470332,"(EN) Inventore sunt sit.","(DE) Inventore sunt sit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptas at rerum.","(DE) Voluptas at rerum.",1,1,,8885004032/5
0050751069,3270_587407774X,587407774X,"(EN) At modi mollitia.","(DE) At modi mollitia.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quaerat illum.","(DE) Quaerat illum.",1,1,,798082279X/4
8569279396,3271_0777676656,0777676656,"(EN) Quidem sit et.","(DE) Quidem sit et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem officiis similique.","(DE) Voluptatem officiis similique.",1,1,,
153999841X,3272_7635932977,7635932977,"(EN) Et tenetur.","(DE) Et tenetur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Impedit at id.","(DE) Impedit at id.",1,1,,0318686554/5
5024366425,3273_1562910566,1562910566,"(EN) Voluptatem ratione.","(DE) Voluptatem ratione.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui dolore.","(DE) Qui dolore.",1,1,,
3072990050,3274_0688778623,0688778623,"(EN) Id ducimus.","(DE) Id ducimus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et qui.","(DE) Et qui.",1,1,,8956218021/4
0749199768,3275_3191282041,3191282041,"(EN) Cumque laborum.","(DE) Cumque laborum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ad nesciunt in.","(DE) Ad nesciunt in.",1,1,,
1283013983,3276_3414860120,3414860120,"(EN) Repellendus mollitia sunt.","(DE) Repellendus mollitia sunt.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Accusantium dolorem.","(DE) Accusantium dolorem.",1,1,,
6158003522,3277_3042522911,3042522911,"(EN) Voluptas numquam.","(DE) Voluptas numquam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui est quos.","(DE) Qui est quos.",1,1,,
2656476127,3278_2419166108,2419166108,"(EN) Aut nobis aut.","(DE) Aut nobis aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Magnam vel.","(DE) Magnam vel.",1,1,,7405930662/3
723442539X,3279_0278880924,0278880924,"(EN) Et id.","(DE) Et id.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ea perspiciatis delectus.","(DE) Ea perspiciatis delectus.",1,1,,
6940066950,3280_7916695219,7916695219,"(EN) Aspernatur est.","(DE) Aspernatur est.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nihil soluta.","(DE) Nihil soluta.",1,1,,3246000697/1
3711333494,3281_339954085X,339954085X,"(EN) Rerum magni.","(DE) Rerum magni.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Libero occaecati reiciendis.","(DE) Libero occaecati reiciendis.",1,1,,9987639291/3
2513382978,3282_5237428290,5237428290,"(EN) Voluptatibus maiores.","(DE) Voluptatibus maiores.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quis est pariatur.","(DE) Quis est pariatur.",1,1,,
1916348572,3283_9596509055,9596509055,"(EN) Inventore velit.","(DE) Inventore velit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Amet adipisci voluptates.","(DE) Amet adipisci voluptates.",1,1,,0151296006/1
0123910749,3284_3601876582,3601876582,"(EN) Vel velit.","(DE) Vel velit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Reprehenderit quaerat excepturi.","(DE) Reprehenderit quaerat excepturi.",1,1,,7889966695/1
6613955566,3285_2557442577,2557442577,"(EN) Suscipit aut.","(DE) Suscipit aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem tempore sit.","(DE) Voluptatem tempore sit.",1,1,,6562449790/3
9734911996,3286_4842983884,4842983884,"(EN) Ad praesentium.","(DE) Ad praesentium.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Officia recusandae ut.","(DE) Officia recusandae ut.",1,1,,0059593105/3
1319906176,3287_1267988487,1267988487,"(EN) Excepturi sit molestiae.","(DE) Excepturi sit molestiae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et sint.","(DE) Et sint.",1,1,,
8643094285,3288_6059685757,6059685757,"(EN) Eum qui omnis.","(DE) Eum qui omnis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Maiores reiciendis.","(DE) Maiores reiciendis.",1,1,,1651513759/3
6268049896,3289_9103999475,9103999475,"(EN) Ut ullam.","(DE) Ut ullam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Veniam a.","(DE) Veniam a.",1,1,,9152397246/3
1374943762,3290_5784636693,5784636693,"(EN) Excepturi molestias.","(DE) Excepturi molestias.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iusto ipsam et.","(DE) Iusto ipsam et.",1,1,,
2735736318,3291_3673915045,3673915045,"(EN) Ut sed eum.","(DE) Ut sed eum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Reiciendis sequi iusto.","(DE) Reiciendis sequi iusto.",1,1,,
0618200959,3292_692503928X,692503928X,"(EN) Ut libero quo.","(DE) Ut libero quo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolores voluptates blanditiis.","(DE) Dolores voluptates blanditiis.",1,1,,
9322037016,3293_4979169880,4979169880,"(EN) Exercitationem ut.","(DE) Exercitationem ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut dignissimos consequuntur.","(DE) Ut dignissimos consequuntur.",1,1,,
1144872200,3294_7709767095,7709767095,"(EN) Tenetur maxime.","(DE) Tenetur maxime.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Omnis quas.","(DE) Omnis quas.",1,1,,1386987174/5
9853851202,3295_2058287134,2058287134,"(EN) Dignissimos id enim.","(DE) Dignissimos id enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Molestias est expedita.","(DE) Molestias est expedita.",1,1,,6944251337/4
326472488X,3296_6728888748,6728888748,"(EN) Laudantium blanditiis quo.","(DE) Laudantium blanditiis quo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Libero temporibus.","(DE) Libero temporibus.",1,1,,
4935776366,3297_3769483936,3769483936,"(EN) Officia occaecati.","(DE) Officia occaecati.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Beatae est.","(DE) Beatae est.",1,1,,
7358962443,3298_3875906462,3875906462,"(EN) Cum aut voluptatem.","(DE) Cum aut voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eveniet totam.","(DE) Eveniet totam.",1,1,,
479821020X,3299_0241496217,0241496217,"(EN) Nesciunt et.","(DE) Nesciunt et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolorem soluta.","(DE) Dolorem soluta.",1,1,,
367498525X,3300_9415443855,9415443855,"(EN) Commodi rerum.","(DE) Commodi rerum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Corporis voluptatem ut.","(DE) Corporis voluptatem ut.",1,1,,
8780891616,3301_9038863446,9038863446,"(EN) Sunt explicabo.","(DE) Sunt explicabo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Commodi repellendus ut.","(DE) Commodi repellendus ut.",1,1,,955506413X/3
2322249580,3302_4071351330,4071351330,"(EN) Voluptatem odit.","(DE) Voluptatem odit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptas perferendis illo.","(DE) Voluptas perferendis illo.",1,1,,
2371900508,3303_7176729905,7176729905,"(EN) A officia nostrum.","(DE) A officia nostrum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Harum nihil.","(DE) Harum nihil.",1,1,,8832747715/3
1577427556,3304_0088756777,0088756777,"(EN) Enim dignissimos.","(DE) Enim dignissimos.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Molestias aut.","(DE) Molestias aut.",1,1,,9306704321/1
4766844459,3305_099312013X,099312013X,"(EN) Ipsam ipsam.","(DE) Ipsam ipsam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Culpa aut.","(DE) Culpa aut.",1,1,,9774384652/5
6324117707,3306_2968819828,2968819828,"(EN) Inventore et.","(DE) Inventore et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et maiores nam.","(DE) Et maiores nam.",1,1,,7511800041/4
7985079009,3307_5762999289,5762999289,"(EN) Quo ipsam omnis.","(DE) Quo ipsam omnis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatibus est veritatis.","(DE) Voluptatibus est veritatis.",1,1,,6547958191/5
0555617424,3308_509343003X,509343003X,"(EN) Saepe velit.","(DE) Saepe velit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Harum et.","(DE) Harum et.",1,1,,2231094738/2
4475260043,3309_2819441459,2819441459,"(EN) Est voluptas.","(DE) Est voluptas.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sunt tempora dignissimos.","(DE) Sunt tempora dignissimos.",1,1,,
7691675976,3310_1867485656,1867485656,"(EN) Modi qui quidem.","(DE) Modi qui quidem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Assumenda qui.","(DE) Assumenda qui.",1,1,,7264452824/2
5922443747,3311_7491876870,7491876870,"(EN) Quae delectus.","(DE) Quae delectus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ad aliquam.","(DE) Ad aliquam.",1,1,,
4376453536,3312_8925840030,8925840030,"(EN) Expedita aut.","(DE) Expedita aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Laudantium assumenda excepturi.","(DE) Laudantium assumenda excepturi.",1,1,,8110378439/3
2988557896,3313_7597577850,7597577850,"(EN) Dolorem qui.","(DE) Dolorem qui.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quisquam sit.","(DE) Quisquam sit.",1,1,,
6641666387,3314_8828929642,8828929642,"(EN) Quo eos doloremque.","(DE) Quo eos doloremque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Amet sed.","(DE) Amet sed.",1,1,,
2784507254,3315_8283240552,8283240552,"(EN) Tempore facere.","(DE) Tempore facere.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nesciunt similique.","(DE) Nesciunt similique.",1,1,,
3970934966,3316_3215630095,3215630095,"(EN) Omnis consequatur impedit.","(DE) Omnis consequatur impedit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Autem saepe aspernatur.","(DE) Autem saepe aspernatur.",1,1,,2504159056/5
1733855890,3317_7501730016,7501730016,"(EN) Perspiciatis eius ut.","(DE) Perspiciatis eius ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Rerum reprehenderit.","(DE) Rerum reprehenderit.",1,1,,
3095679963,3318_4301785833,4301785833,"(EN) Totam aut.","(DE) Totam aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Saepe itaque non.","(DE) Saepe itaque non.",1,1,,
8491959882,3319_1793114544,1793114544,"(EN) Ad non et.","(DE) Ad non et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut eum.","(DE) Aut eum.",1,1,,
8229001286,3320_182113172X,182113172X,"(EN) Nesciunt et.","(DE) Nesciunt et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Libero aliquid.","(DE) Libero aliquid.",1,1,,
5868507983,3321_5048804414,5048804414,"(EN) Voluptatum in sit.","(DE) Voluptatum in sit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem iusto perferendis.","(DE) Voluptatem iusto perferendis.",1,1,,
4592233514,3322_4350735410,4350735410,"(EN) Assumenda dolorem.","(DE) Assumenda dolorem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eligendi enim dolor.","(DE) Eligendi enim dolor.",1,1,,4208751215/5
8434185458,3323_4357941016,4357941016,"(EN) Quis porro.","(DE) Quis porro.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ducimus cum quia.","(DE) Ducimus cum quia.",1,1,,
6382874345,3324_7410626631,7410626631,"(EN) Voluptatem dolorem excepturi.","(DE) Voluptatem dolorem excepturi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Molestiae non.","(DE) Molestiae non.",1,1,,8088938074/1
9872819793,3325_5789673821,5789673821,"(EN) Necessitatibus placeat.","(DE) Necessitatibus placeat.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Totam pariatur veritatis.","(DE) Totam pariatur veritatis.",1,1,,
1977554490,3326_1427164371,1427164371,"(EN) Ullam alias.","(DE) Ullam alias.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iste laborum.","(DE) Iste laborum.",1,1,,8645957612/4
9055964719,3327_852959892X,852959892X,"(EN) Sunt sit.","(DE) Sunt sit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Distinctio non.","(DE) Distinctio non.",1,1,,9103655040/3
9843488075,3328_7211461659,7211461659,"(EN) At nihil ut.","(DE) At nihil ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Maiores vitae.","(DE) Maiores vitae.",1,1,,
4238163826,3329_1747546097,1747546097,"(EN) In quas temporibus.","(DE) In quas temporibus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Enim amet dolorem.","(DE) Enim amet dolorem.",1,1,,
7436169769,3330_2905534095,2905534095,"(EN) Quia rerum.","(DE) Quia rerum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Labore qui.","(DE) Labore qui.",1,1,,0755052676/5
4129418149,3331_1867363704,1867363704,"(EN) Et optio.","(DE) Et optio.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Rem est occaecati.","(DE) Rem est occaecati.",1,1,,6192777594/4
7810891685,3332_7999951048,7999951048,"(EN) Ut voluptatem.","(DE) Ut voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Neque dolorem quae.","(DE) Neque dolorem quae.",1,1,,
0488374480,3333_0202123715,0202123715,"(EN) Temporibus nulla.","(DE) Temporibus nulla.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Rem saepe occaecati.","(DE) Rem saepe occaecati.",1,1,,
7651545311,3334_7948835040,7948835040,"(EN) Fugiat eos.","(DE) Fugiat eos.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nihil consequatur reprehenderit.","(DE) Nihil consequatur reprehenderit.",1,1,,
0220981817,3335_4649926343,4649926343,"(EN) Est soluta.","(DE) Est soluta.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut saepe.","(DE) Ut saepe.",1,1,,
0158599837,3336_0331100304,0331100304,"(EN) Harum atque.","(DE) Harum atque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Incidunt in.","(DE) Incidunt in.",1,1,,
3256203639,3337_8273450996,8273450996,"(EN) Unde atque.","(DE) Unde atque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Modi dolorem.","(DE) Modi dolorem.",1,1,,
2185009222,3338_9366627196,9366627196,"(EN) Non qui.","(DE) Non qui.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptas quia.","(DE) Voluptas quia.",1,1,,
4660906264,3339_2767291826,2767291826,"(EN) Voluptates eius.","(DE) Voluptates eius.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut ea.","(DE) Aut ea.",1,1,,
841652260X,3340_8744822928,8744822928,"(EN) Eos atque quo.","(DE) Eos atque quo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Cupiditate inventore.","(DE) Cupiditate inventore.",1,1,,
7409137835,3341_2656396190,2656396190,"(EN) Qui eos quam.","(DE) Qui eos quam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatum nihil.","(DE) Voluptatum nihil.",1,1,,
0951514539,3342_3856993533,3856993533,"(EN) Quo voluptas.","(DE) Quo voluptas.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eveniet consectetur.","(DE) Eveniet consectetur.",1,1,,
1816928984,3343_4803175209,4803175209,"(EN) Perferendis sed odit.","(DE) Perferendis sed odit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolor quam.","(DE) Dolor quam.",1,1,,
4402534720,3344_1959630040,1959630040,"(EN) Commodi modi.","(DE) Commodi modi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Cum animi porro.","(DE) Cum animi porro.",1,1,,3148978986/1
2194991581,3345_4352981982,4352981982,"(EN) Sapiente quam.","(DE) Sapiente quam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quia ipsa.","(DE) Quia ipsa.",1,1,,
1386446440,3346_1139009710,1139009710,"(EN) Ducimus minus aspernatur.","(DE) Ducimus minus aspernatur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Perspiciatis esse.","(DE) Perspiciatis esse.",1,1,,
2144678960,3347_0633575267,0633575267,"(EN) Modi voluptates beatae.","(DE) Modi voluptates beatae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut dolorum enim.","(DE) Ut dolorum enim.",1,1,,
4896374991,3348_1338480200,1338480200,"(EN) Est temporibus sunt.","(DE) Est temporibus sunt.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quis et.","(DE) Quis et.",1,1,,113499981X/2
4568322235,3349_1896048587,1896048587,"(EN) Sunt ab.","(DE) Sunt ab.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et quia assumenda.","(DE) Et quia assumenda.",1,1,,
1765628229,3350_5498855311,5498855311,"(EN) Officiis expedita dolore.","(DE) Officiis expedita dolore.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dicta ut quia.","(DE) Dicta ut quia.",1,1,,
1118480023,3351_5415980474,5415980474,"(EN) Et ut sint.","(DE) Et ut sint.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ipsum sit ipsa.","(DE) Ipsum sit ipsa.",1,1,,4029068707/3
2652442406,3352_0999741349,0999741349,"(EN) Dolores aut rerum.","(DE) Dolores aut rerum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut voluptatem non.","(DE) Aut voluptatem non.",1,1,,
7577862479,3353_0020998333,0020998333,"(EN) Labore voluptate harum.","(DE) Labore voluptate harum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sequi quos debitis.","(DE) Sequi quos debitis.",1,1,,
0439568285,3354_158382796X,158382796X,"(EN) Aperiam quisquam.","(DE) Aperiam quisquam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Omnis ea magnam.","(DE) Omnis ea magnam.",1,1,,2922397246/1
398453437X,3355_7051037439,7051037439,"(EN) Nostrum totam.","(DE) Nostrum totam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dignissimos libero iure.","(DE) Dignissimos libero iure.",1,1,,3078772578/1
1521199507,3356_3417500230,3417500230,"(EN) Labore suscipit molestiae.","(DE) Labore suscipit molestiae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Vero et.","(DE) Vero et.",1,1,,
447152948X,3357_2520002581,2520002581,"(EN) Id qui.","(DE) Id qui.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Doloribus asperiores.","(DE) Doloribus asperiores.",1,1,,
4290852939,3358_0858155664,0858155664,"(EN) Accusantium iste id.","(DE) Accusantium iste id.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui et ut.","(DE) Qui et ut.",1,1,,
8745373833,3359_7719097289,7719097289,"(EN) Ut ipsum.","(DE) Ut ipsum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quis distinctio accusamus.","(DE) Quis distinctio accusamus.",1,1,,
0317810189,3360_4923626941,4923626941,"(EN) Illum similique.","(DE) Illum similique.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Mollitia ex quod.","(DE) Mollitia ex quod.",1,1,,
1387563777,3361_6435999163,6435999163,"(EN) Cum harum.","(DE) Cum harum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Laudantium eius.","(DE) Laudantium eius.",1,1,,5507678596/2
2180512163,3362_8996204641,8996204641,"(EN) Debitis incidunt at.","(DE) Debitis incidunt at.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Autem ut ipsam.","(DE) Autem ut ipsam.",1,1,,5534369256/2
6742945915,3363_3719022587,3719022587,"(EN) Blanditiis rem.","(DE) Blanditiis rem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iste similique.","(DE) Iste similique.",1,1,,0618564268/3
3205160460,3364_8697165261,8697165261,"(EN) Dignissimos repudiandae.","(DE) Dignissimos repudiandae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eos et et.","(DE) Eos et et.",1,1,,
1980005966,3365_0530125536,0530125536,"(EN) Neque nesciunt nisi.","(DE) Neque nesciunt nisi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iure omnis occaecati.","(DE) Iure omnis occaecati.",1,1,,9061683890/5
1896365981,3366_4379269795,4379269795,"(EN) Cupiditate nisi.","(DE) Cupiditate nisi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nemo voluptatem voluptate.","(DE) Nemo voluptatem voluptate.",1,1,,4667427396/2
4047249947,3367_5979280383,5979280383,"(EN) Est impedit.","(DE) Est impedit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Adipisci deserunt quod.","(DE) Adipisci deserunt quod.",1,1,,4427439225/4
4096522074,3368_0904116875,0904116875,"(EN) Doloribus enim.","(DE) Doloribus enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quia alias quaerat.","(DE) Quia alias quaerat.",1,1,,
3004531003,3369_5290668934,5290668934,"(EN) Et exercitationem.","(DE) Et exercitationem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eveniet ratione.","(DE) Eveniet ratione.",1,1,,8115899879/1
7580007924,3370_3010519451,3010519451,"(EN) Architecto nihil.","(DE) Architecto nihil.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quis suscipit.","(DE) Quis suscipit.",1,1,,
5738960920,3371_0435691430,0435691430,"(EN) Provident velit.","(DE) Provident velit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) In fuga fuga.","(DE) In fuga fuga.",1,1,,0773429069/5
4411994380,3372_2707806129,2707806129,"(EN) Quo suscipit.","(DE) Quo suscipit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolor beatae ut.","(DE) Dolor beatae ut.",1,1,,1024796280/1
475486025X,3373_8938447057,8938447057,"(EN) Fuga corrupti ut.","(DE) Fuga corrupti ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ullam est.","(DE) Ullam est.",1,1,,
0245408541,3374_8451141196,8451141196,"(EN) Distinctio laborum tenetur.","(DE) Distinctio laborum tenetur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Harum qui.","(DE) Harum qui.",1,1,,
5125979651,3375_0998391158,0998391158,"(EN) Nemo sed voluptatem.","(DE) Nemo sed voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui optio illum.","(DE) Qui optio illum.",1,1,,9182403732/4
