concrete_sku,name,quantity,is_never_out_of_stock,is_bundle
6502368794,name,9,0,0
0777916479,name,9,0,1
097893329X,Warehouse2,9,0,0
810610611X,name,9,0,1
2429243695,name,9,0,1
8431601779,Warehouse2,9,0,1
794398496X,Warehouse2,9,0,0
0510892248,Warehouse2,9,0,0
1187949892,Warehouse2,9,0,1
5043288612,Warehouse2,9,0,1
5640373970,name,9,0,1
9383640898,name,9,0,1
0317017233,name,9,0,1
0085786160,name,9,0,0
0712798390,name,9,0,0
6015406070,Warehouse2,9,0,0
2022503775,Warehouse2,9,0,1
1553483898,Warehouse2,9,0,1
1459885694,name,9,0,0
5353640748,Warehouse2,9,0,0
0192669877,name,9,0,0
6312274349,Warehouse2,9,0,1
0451872525,name,9,0,0
0214304523,Warehouse2,9,0,1
0271092203,Warehouse2,9,0,0
4310369863,name,9,0,1
1501255592,Warehouse2,9,0,0
7804207573,name,9,0,0
5875514833,Warehouse2,9,0,1
0583945619,Warehouse2,9,0,1
6481266122,Warehouse2,9,0,0
907437381X,name,9,0,0
4032892237,name,9,0,1
0097567094,Warehouse2,9,0,1
3805191359,name,9,0,0
7207538197,Warehouse2,9,0,0
0402111575,Warehouse2,9,0,1
9901594790,Warehouse2,9,0,1
8074883728,name,9,0,1
2901623069,name,9,0,1
4053205840,Warehouse2,9,0,0
0527884073,Warehouse2,9,0,1
3172515397,name,9,0,0
1722802960,Warehouse2,9,0,0
1318813670,Warehouse2,9,0,0
027058448X,Warehouse2,9,0,1
8694273667,Warehouse2,9,0,1
1307559263,name,9,0,1
6898163922,Warehouse2,9,0,0
5497164846,name,9,0,1
9908157752,name,9,0,0
0960976590,name,9,0,0
6698530336,name,9,0,1
1407230867,Warehouse2,9,0,1
6635444610,name,9,0,0
3543338188,Warehouse2,9,0,0
7671841889,Warehouse2,9,0,0
2393057277,Warehouse2,9,0,0
7801410173,name,9,0,1
0387787968,Warehouse2,9,0,1
8990847281,name,9,0,1
6118089086,name,9,0,1
611136703X,Warehouse2,9,0,0
9182403732,Warehouse2,9,0,0
7887244277,Warehouse2,9,0,1
5139285479,name,9,0,0
2231901943,name,9,0,0
8269005371,Warehouse2,9,0,1
1539089843,Warehouse2,9,0,0
5364575888,name,9,0,1
6343834915,Warehouse2,9,0,0
9431417952,name,9,0,0
7483252200,name,9,0,0
5260242831,name,9,0,1
9895953216,Warehouse2,9,0,1
2296942105,name,9,0,0
4294887192,name,9,0,0
4358552412,Warehouse2,9,0,1
0928913015,name,9,0,1
8792375510,name,9,0,1
4794099649,name,9,0,1
0488426235,name,9,0,1
3104296375,name,9,0,0
456217403X,Warehouse2,9,0,1
7497699040,name,9,0,0
2928460063,Warehouse2,9,0,0
6446215029,Warehouse2,9,0,1
1263992412,name,9,0,1
421709051X,name,9,0,1
6468137152,Warehouse2,9,0,1
1213719992,Warehouse2,9,0,1
790421573X,name,9,0,0
1701435179,name,9,0,1
7489151856,name,9,0,0
724624123X,Warehouse2,9,0,0
6126944984,name,9,0,0
4615174322,Warehouse2,9,0,1
4236991330,name,9,0,0
6734869091,name,9,0,0
271291676X,Warehouse2,9,0,1
3695193239,Warehouse2,9,0,0
7734161944,name,9,0,0
9987639291,name,9,0,0
8124683662,name,9,0,1
9915481209,Warehouse2,9,0,1
4591712729,name,9,0,1
5943392254,Warehouse2,9,0,0
5542289568,Warehouse2,9,0,0
4661274881,name,9,0,0
8919821909,Warehouse2,9,0,1
0403403057,Warehouse2,9,0,0
3281601472,name,9,0,0
405313160X,Warehouse2,9,0,0
1903887224,name,9,0,0
3209817472,name,9,0,0
0602834678,Warehouse2,9,0,0
7795181910,Warehouse2,9,0,1
6853559509,Warehouse2,9,0,0
7709120423,name,9,0,0
1962658643,Warehouse2,9,0,1
2341402429,name,9,0,1
1386810347,name,9,0,0
339402019X,Warehouse2,9,0,0
9246942825,name,9,0,1
3180659513,name,9,0,0
5110525994,name,9,0,1
9452475293,name,9,0,1
9243973967,name,9,0,0
0640123260,name,9,0,1
2986328210,name,9,0,0
1949549712,name,9,0,1
4767700272,Warehouse2,9,0,0
3488588793,Warehouse2,9,0,1
4587815004,name,9,0,1
5149145289,Warehouse2,9,0,1
8088938074,Warehouse2,9,0,1
484963219X,name,9,0,0
7828471963,name,9,0,0
4887076800,Warehouse2,9,0,0
9931767308,name,9,0,0
0923518401,name,9,0,0
0911901949,Warehouse2,9,0,0
7676078512,name,9,0,0
9191800692,Warehouse2,9,0,1
5410521455,Warehouse2,9,0,0
380224480X,Warehouse2,9,0,0
6803425819,name,9,0,1
857551542X,name,9,0,0
1351842250,name,9,0,1
3950356665,Warehouse2,9,0,0
3165584923,Warehouse2,9,0,0
596534564X,Warehouse2,9,0,0
2178917135,name,9,0,0
4714490583,Warehouse2,9,0,0
3699927784,name,9,0,1
9270790916,name,9,0,0
2329612109,Warehouse2,9,0,0
5625283753,Warehouse2,9,0,0
6752769710,name,9,0,1
5809618774,name,9,0,0
2487555297,Warehouse2,9,0,0
6091004492,Warehouse2,9,0,1
2559479818,Warehouse2,9,0,1
4480935304,Warehouse2,9,0,0
7210823867,name,9,0,0
1819596702,Warehouse2,9,0,0
7616327001,Warehouse2,9,0,1
655836428X,name,9,0,1
1799383156,Warehouse2,9,0,0
163337565X,Warehouse2,9,0,1
0118446452,Warehouse2,9,0,1
9524401266,name,9,0,0
4603197349,name,9,0,1
2545137359,name,9,0,1
5714930940,name,9,0,1
8039338166,name,9,0,1
680480290X,Warehouse2,9,0,1
9305240879,name,9,0,1
2915625239,name,9,0,0
9752508162,Warehouse2,9,0,1
5854607905,name,9,0,0
0863590934,Warehouse2,9,0,1
5007708690,Warehouse2,9,0,0
9579681015,Warehouse2,9,0,0
4867589829,Warehouse2,9,0,0
2119259623,Warehouse2,9,0,0
2597511502,Warehouse2,9,0,0
1946923567,Warehouse2,9,0,1
7796808674,name,9,0,0
3309756823,name,9,0,0
6324010546,name,9,0,0
5039243820,Warehouse2,9,0,1
1783514302,name,9,0,0
8106423549,name,9,0,0
2188321758,Warehouse2,9,0,1
9383803126,Warehouse2,9,0,1
5645151135,Warehouse2,9,0,0
847936906X,name,9,0,1
6490883236,Warehouse2,9,0,1
9148848352,Warehouse2,9,0,1
5454552437,Warehouse2,9,0,0
2084106427,Warehouse2,9,0,0
788717385X,Warehouse2,9,0,1
6329891613,name,9,0,1
9005737980,name,9,0,1
453458721X,Warehouse2,9,0,0
6388347444,name,9,0,1
6419797160,name,9,0,0
1546087842,name,9,0,1
8694526492,Warehouse2,9,0,0
7857117978,Warehouse2,9,0,1
967637928X,name,9,0,0
4448485870,Warehouse2,9,0,1
9654593009,Warehouse2,9,0,1
3620190623,name,9,0,0
7889786948,Warehouse2,9,0,1
1815287268,Warehouse2,9,0,1
0027577880,name,9,0,0
6306099573,name,9,0,0
6574919088,Warehouse2,9,0,0
9641981536,name,9,0,1
5548336797,name,9,0,0
5950725816,name,9,0,0
677836341X,Warehouse2,9,0,1
9951872646,Warehouse2,9,0,0
3777983977,Warehouse2,9,0,0
6590374287,name,9,0,0
129680089X,name,9,0,0
6415064037,name,9,0,0
2381821155,name,9,0,1
9906923482,Warehouse2,9,0,0
4174853150,Warehouse2,9,0,1
5120093779,Warehouse2,9,0,1
6098912564,Warehouse2,9,0,1
7056769047,Warehouse2,9,0,0
8993083576,name,9,0,1
9796172747,name,9,0,0
1803349891,name,9,0,0
5630123203,name,9,0,0
1512283053,Warehouse2,9,0,1
7813758374,Warehouse2,9,0,1
0719925770,name,9,0,1
6088608331,Warehouse2,9,0,0
0821401165,name,9,0,0
8201734211,Warehouse2,9,0,1
6086548781,Warehouse2,9,0,1
7609035432,name,9,0,1
5276442835,Warehouse2,9,0,1
1864135921,name,9,0,0
2735727939,Warehouse2,9,0,0
9863805076,name,9,0,1
9058546942,name,9,0,0
1051586771,name,9,0,0
5222403505,name,9,0,0
2097430791,Warehouse2,9,0,1
7819792469,Warehouse2,9,0,0
886029729X,name,9,0,0
1148666524,Warehouse2,9,0,0
6622806632,name,9,0,0
2268031497,name,9,0,0
0895657163,name,9,0,1
6493906334,name,9,0,0
140362819X,name,9,0,1
6361259455,Warehouse2,9,0,0
6615880954,Warehouse2,9,0,0
7154799331,name,9,0,1
4155036347,name,9,0,1
4465971354,Warehouse2,9,0,0
6350374681,name,9,0,0
7637155706,name,9,0,1
0326965742,Warehouse2,9,0,0
0924290641,name,9,0,0
6143902747,name,9,0,1
0755052676,name,9,0,0
1958047198,Warehouse2,9,0,0
1227543573,name,9,0,0
8424279425,name,9,0,1
1819123871,Warehouse2,9,0,1
3724006306,Warehouse2,9,0,1
1631714643,name,9,0,0
0638439833,name,9,0,0
1983700665,name,9,0,1
0210751266,Warehouse2,9,0,0
5152192144,name,9,0,1
1357577516,Warehouse2,9,0,1
988221553X,Warehouse2,9,0,0
2635240477,Warehouse2,9,0,1
1787884015,name,9,0,1
4543122593,name,9,0,1
9226422656,Warehouse2,9,0,0
4017256511,name,9,0,1
5138608134,Warehouse2,9,0,1
7144494198,Warehouse2,9,0,1
2716285918,name,9,0,0
1534115048,name,9,0,1
8677835709,Warehouse2,9,0,0
3222089159,name,9,0,0
1021468894,Warehouse2,9,0,1
7063725475,name,9,0,0
5587193284,Warehouse2,9,0,1
2590879865,name,9,0,1
7839264069,name,9,0,1
3123865975,Warehouse2,9,0,0
6084502970,Warehouse2,9,0,0
7893392533,name,9,0,0
8936427377,name,9,0,0
0164255354,name,9,0,1
2708972294,Warehouse2,9,0,1
7979268679,name,9,0,1
0843786892,name,9,0,0
3050409959,Warehouse2,9,0,1
6054182382,name,9,0,0
3236658991,Warehouse2,9,0,1
5165973905,Warehouse2,9,0,0
0100274781,Warehouse2,9,0,1
2557436267,name,9,0,1
4175826076,Warehouse2,9,0,0
9305223737,name,9,0,1
3429384281,name,9,0,1
2159374202,Warehouse2,9,0,1
0347019412,Warehouse2,9,0,0
2121967591,Warehouse2,9,0,1
6097882130,name,9,0,1
5424234720,name,9,0,0
1247797651,name,9,0,0
282651198X,name,9,0,0
7450960885,Warehouse2,9,0,1
3908289416,name,9,0,1
0953642135,name,9,0,1
1664977651,Warehouse2,9,0,0
9947553531,name,9,0,0
5254807687,Warehouse2,9,0,1
7162722601,name,9,0,1
3129050744,name,9,0,0
2606544552,Warehouse2,9,0,1
5332297769,Warehouse2,9,0,0
0929429877,name,9,0,1
358155979X,Warehouse2,9,0,0
552217188X,name,9,0,0
6869535442,Warehouse2,9,0,0
2184110469,name,9,0,1
5004703698,Warehouse2,9,0,0
3541999519,Warehouse2,9,0,1
5033030957,name,9,0,1
9044583867,Warehouse2,9,0,1
063704892X,Warehouse2,9,0,0
5869943019,name,9,0,1
8631405965,Warehouse2,9,0,1
2565499183,Warehouse2,9,0,1
2344342079,name,9,0,0
2211036457,name,9,0,1
9313211165,name,9,0,0
4270739118,Warehouse2,9,0,0
9916255865,Warehouse2,9,0,1
2555455787,name,9,0,1
4852223408,Warehouse2,9,0,1
3588952829,Warehouse2,9,0,0
8907568510,name,9,0,0
0901239445,name,9,0,0
6617415671,name,9,0,1
0917992334,name,9,0,0
4553959518,name,9,0,1
4644990191,name,9,0,1
5015362293,name,9,0,0
2341197965,name,9,0,1
2274964629,Warehouse2,9,0,0
6158481858,Warehouse2,9,0,0
2220270009,name,9,0,0
4991195985,name,9,0,1
4821898349,Warehouse2,9,0,1
0285262173,name,9,0,0
9159305096,Warehouse2,9,0,0
9290412542,Warehouse2,9,0,1
9977390991,Warehouse2,9,0,1
1722434015,name,9,0,0
2857157444,Warehouse2,9,0,0
1826874356,name,9,0,1
5738086880,name,9,0,1
2654824624,Warehouse2,9,0,0
2091219177,Warehouse2,9,0,1
1887449671,name,9,0,0
8054606079,name,9,0,1
093282434X,name,9,0,0
5797862638,name,9,0,1
2237545634,name,9,0,0
8500071931,Warehouse2,9,0,1
4430602964,Warehouse2,9,0,0
5784288792,name,9,0,0
0563627492,Warehouse2,9,0,1
4746797439,name,9,0,0
9061581869,name,9,0,1
1362950912,name,9,0,1
9929462015,Warehouse2,9,0,1
7701730877,name,9,0,0
9296724333,Warehouse2,9,0,0
7507252205,name,9,0,0
2482531861,Warehouse2,9,0,0
4312063265,Warehouse2,9,0,1
7633539178,name,9,0,0
727966671X,name,9,0,0
6970466124,name,9,0,0
7678713185,name,9,0,1
6479771451,name,9,0,0
3224020849,Warehouse2,9,0,0
7499016439,Warehouse2,9,0,1
3851671252,name,9,0,0
9277276428,Warehouse2,9,0,1
6615943050,Warehouse2,9,0,1
8807532069,name,9,0,0
058872534X,name,9,0,1
8266402914,Warehouse2,9,0,0
8293001119,name,9,0,0
0955168627,Warehouse2,9,0,0
0602776813,Warehouse2,9,0,1
1191790673,name,9,0,1
3196543374,name,9,0,1
809747669X,name,9,0,0
6124673231,Warehouse2,9,0,0
3179736100,Warehouse2,9,0,0
8885004032,name,9,0,0
7827697364,Warehouse2,9,0,1
4923018720,Warehouse2,9,0,1
0347721095,name,9,0,0
4575620769,Warehouse2,9,0,0
472349569X,Warehouse2,9,0,1
8585546115,Warehouse2,9,0,1
8418495553,Warehouse2,9,0,0
1336117176,name,9,0,0
1643473808,Warehouse2,9,0,1
7380777564,name,9,0,1
7758071287,name,9,0,0
2690905485,name,9,0,1
3766648713,name,9,0,0
295798556X,name,9,0,0
6734229726,Warehouse2,9,0,0
9803360698,Warehouse2,9,0,1
1973012162,name,9,0,0
0905832124,name,9,0,1
4138171126,name,9,0,0
7962932929,Warehouse2,9,0,1
5789196829,Warehouse2,9,0,1
7427734246,Warehouse2,9,0,0
5292459496,Warehouse2,9,0,0
3419959478,Warehouse2,9,0,1
9462999961,name,9,0,1
9194638349,Warehouse2,9,0,0
5392511082,Warehouse2,9,0,0
1850445451,Warehouse2,9,0,0
8587647717,Warehouse2,9,0,0
8402944604,Warehouse2,9,0,1
0150227027,name,9,0,0
8800984398,name,9,0,1
8528182258,Warehouse2,9,0,1
9554256930,Warehouse2,9,0,0
0632000341,name,9,0,1
2242793020,name,9,0,0
5628701033,Warehouse2,9,0,1
075052345X,name,9,0,1
2070898393,name,9,0,1
5064915616,Warehouse2,9,0,0
1030217092,Warehouse2,9,0,0
824540652X,Warehouse2,9,0,1
5777875025,Warehouse2,9,0,1
2603366491,Warehouse2,9,0,0
0057865647,Warehouse2,9,0,0
5288185964,name,9,0,0
3178662367,name,9,0,0
0733443419,Warehouse2,9,0,0
5680544520,name,9,0,1
2504159056,name,9,0,0
2553719248,Warehouse2,9,0,1
4042889247,name,9,0,1
9538950534,Warehouse2,9,0,0
5950325516,name,9,0,1
6422977484,name,9,0,1
6579404833,Warehouse2,9,0,1
1240447744,Warehouse2,9,0,0
037465252X,Warehouse2,9,0,1
3431442404,Warehouse2,9,0,1
5502680185,name,9,0,0
0623979527,name,9,0,1
8198971238,Warehouse2,9,0,1
9152397246,Warehouse2,9,0,1
5897357196,name,9,0,0
3633202102,name,9,0,1
4240628946,name,9,0,1
0900945400,Warehouse2,9,0,0
5226219431,name,9,0,1
5847751583,Warehouse2,9,0,1
7075236288,Warehouse2,9,0,1
8725299166,Warehouse2,9,0,0
369709811X,Warehouse2,9,0,0
1961570696,Warehouse2,9,0,1
9736748677,name,9,0,0
5893048210,name,9,0,1
9134482830,name,9,0,1
6077398411,Warehouse2,9,0,1
5779765316,name,9,0,1
0711635641,Warehouse2,9,0,0
4198734445,name,9,0,1
2028607882,Warehouse2,9,0,1
148226143X,name,9,0,0
2652894145,name,9,0,0
8975713466,Warehouse2,9,0,1
7252915670,Warehouse2,9,0,0
1454620978,name,9,0,0
1018500626,name,9,0,0
8812165540,name,9,0,1
8633261715,Warehouse2,9,0,1
3377421602,Warehouse2,9,0,0
9628053337,Warehouse2,9,0,0
8846593375,name,9,0,0
814390461X,name,9,0,0
6220300025,name,9,0,0
5975114918,name,9,0,0
6831333567,name,9,0,0
0640437982,Warehouse2,9,0,0
7073061448,name,9,0,1
789272365X,name,9,0,1
1587343215,name,9,0,0
0120354446,name,9,0,1
909486133X,name,9,0,0
7889966695,name,9,0,0
5214781091,name,9,0,0
9374597632,Warehouse2,9,0,1
4832515357,name,9,0,1
1861408692,Warehouse2,9,0,0
3378847085,name,9,0,1
1742284639,Warehouse2,9,0,1
0469924934,Warehouse2,9,0,0
072119074X,name,9,0,0
1486807933,name,9,0,1
3662149303,name,9,0,0
1746554142,name,9,0,1
0103061185,name,9,0,0
3799248579,name,9,0,1
6840062724,Warehouse2,9,0,0
635959711X,Warehouse2,9,0,1
5080083387,Warehouse2,9,0,1
0741922533,name,9,0,0
7363436215,name,9,0,0
2275764550,Warehouse2,9,0,1
5744974660,Warehouse2,9,0,0
0179418718,name,9,0,1
4379148580,name,9,0,0
3802228863,Warehouse2,9,0,0
7410392223,Warehouse2,9,0,0
0663189616,name,9,0,1
7077135705,Warehouse2,9,0,1
1950871231,name,9,0,1
9064774897,name,9,0,1
3350961525,Warehouse2,9,0,1
2815545845,Warehouse2,9,0,1
2518344209,Warehouse2,9,0,0
3117475362,Warehouse2,9,0,1
581615561X,name,9,0,0
7213755501,Warehouse2,9,0,0
5132724213,Warehouse2,9,0,1
4122596696,name,9,0,1
0044701829,Warehouse2,9,0,1
7290881060,Warehouse2,9,0,1
1219145394,Warehouse2,9,0,1
4895696588,Warehouse2,9,0,1
0430117329,name,9,0,0
3581701960,Warehouse2,9,0,0
9716337698,name,9,0,1
4587525014,name,9,0,1
215548013X,Warehouse2,9,0,0
4471498258,Warehouse2,9,0,1
490477986X,Warehouse2,9,0,0
6738664370,name,9,0,0
8996839094,Warehouse2,9,0,0
6071599784,name,9,0,1
0913497908,name,9,0,0
302544245X,Warehouse2,9,0,0
4344464044,name,9,0,0
2636002820,name,9,0,0
4058652381,name,9,0,1
1937666603,name,9,0,0
6736755743,name,9,0,1
8308255388,name,9,0,1
4312470332,Warehouse2,9,0,1
587407774X,Warehouse2,9,0,1
0777676656,name,9,0,1
7635932977,Warehouse2,9,0,0
1562910566,Warehouse2,9,0,0
0688778623,name,9,0,1
3191282041,Warehouse2,9,0,0
3414860120,Warehouse2,9,0,0
3042522911,Warehouse2,9,0,0
2419166108,Warehouse2,9,0,0
0278880924,name,9,0,1
7916695219,Warehouse2,9,0,0
339954085X,name,9,0,0
5237428290,Warehouse2,9,0,1
9596509055,name,9,0,1
3601876582,Warehouse2,9,0,1
2557442577,Warehouse2,9,0,1
4842983884,name,9,0,1
1267988487,Warehouse2,9,0,1
6059685757,name,9,0,1
9103999475,name,9,0,0
5784636693,name,9,0,1
3673915045,Warehouse2,9,0,1
692503928X,name,9,0,0
4979169880,Warehouse2,9,0,0
7709767095,name,9,0,0
2058287134,Warehouse2,9,0,1
6728888748,name,9,0,1
3769483936,Warehouse2,9,0,0
3875906462,name,9,0,0
0241496217,Warehouse2,9,0,0
9415443855,name,9,0,1
9038863446,Warehouse2,9,0,1
4071351330,name,9,0,1
7176729905,name,9,0,0
0088756777,name,9,0,1
099312013X,Warehouse2,9,0,0
2968819828,Warehouse2,9,0,0
5762999289,name,9,0,0
509343003X,Warehouse2,9,0,1
2819441459,name,9,0,1
1867485656,name,9,0,1
7491876870,name,9,0,1
8925840030,Warehouse2,9,0,0
7597577850,name,9,0,1
8828929642,name,9,0,1
8283240552,name,9,0,1
3215630095,Warehouse2,9,0,1
7501730016,name,9,0,0
4301785833,name,9,0,1
1793114544,Warehouse2,9,0,1
182113172X,name,9,0,0
5048804414,name,9,0,0
4350735410,name,9,0,1
4357941016,name,9,0,1
7410626631,Warehouse2,9,0,0
5789673821,Warehouse2,9,0,0
1427164371,Warehouse2,9,0,0
852959892X,name,9,0,1
7211461659,Warehouse2,9,0,1
1747546097,Warehouse2,9,0,0
2905534095,Warehouse2,9,0,0
1867363704,Warehouse2,9,0,1
7999951048,name,9,0,0
0202123715,Warehouse2,9,0,1
7948835040,name,9,0,1
4649926343,name,9,0,0
0331100304,name,9,0,0
8273450996,name,9,0,1
9366627196,Warehouse2,9,0,0
2767291826,Warehouse2,9,0,1
8744822928,name,9,0,1
2656396190,name,9,0,1
3856993533,name,9,0,1
4803175209,name,9,0,1
1959630040,name,9,0,1
4352981982,Warehouse2,9,0,1
1139009710,Warehouse2,9,0,1
0633575267,Warehouse2,9,0,1
1338480200,name,9,0,1
1896048587,name,9,0,0
5498855311,Warehouse2,9,0,0
5415980474,Warehouse2,9,0,0
0999741349,Warehouse2,9,0,1
0020998333,name,9,0,1
158382796X,name,9,0,1
7051037439,Warehouse2,9,0,1
3417500230,Warehouse2,9,0,0
2520002581,name,9,0,1
0858155664,Warehouse2,9,0,0
7719097289,name,9,0,0
4923626941,Warehouse2,9,0,1
6435999163,name,9,0,1
8996204641,Warehouse2,9,0,1
3719022587,name,9,0,1
8697165261,name,9,0,1
0530125536,name,9,0,1
4379269795,Warehouse2,9,0,1
5979280383,name,9,0,1
0904116875,name,9,0,1
5290668934,name,9,0,1
3010519451,Warehouse2,9,0,0
0435691430,name,9,0,0
2707806129,Warehouse2,9,0,0
8938447057,Warehouse2,9,0,1
8451141196,name,9,0,0
0998391158,Warehouse2,9,0,0
1834338883,Warehouse2,9,0,1
8506221196,Warehouse2,9,0,1
9063259344,name,9,0,1
9461286791,name,9,0,0
9801235500,Warehouse2,9,0,0
3745821386,Warehouse2,9,0,0
2788223374,Warehouse2,9,0,0
9261696902,Warehouse2,9,0,0
7785099618,name,9,0,1
092819938X,name,9,0,1
0532945441,Warehouse2,9,0,1
7748951500,Warehouse2,9,0,0
0084126922,Warehouse2,9,0,0
1803780665,name,9,0,0
5936092704,Warehouse2,9,0,0
952323207X,Warehouse2,9,0,0
376007426X,Warehouse2,9,0,1
1645053458,name,9,0,0
8215871305,name,9,0,0
4411592096,Warehouse2,9,0,0
2591022941,Warehouse2,9,0,0
2276728787,Warehouse2,9,0,0
5341858727,Warehouse2,9,0,0
476699082X,name,9,0,0
6951377421,name,9,0,0
0655491139,name,9,0,1
8883555023,Warehouse2,9,0,0
4248000814,name,9,0,0
4065923549,name,9,0,1
8734879366,name,9,0,0
1350514985,Warehouse2,9,0,0
1272038300,Warehouse2,9,0,1
5620285987,name,9,0,0
5751982487,Warehouse2,9,0,0
8757997896,Warehouse2,9,0,1
1318280338,Warehouse2,9,0,0
9674497080,name,9,0,1
2769259598,name,9,0,0
0054329086,name,9,0,0
2372020536,Warehouse2,9,0,0
181326175X,Warehouse2,9,0,0
3144073059,name,9,0,1
2237059349,Warehouse2,9,0,1
393530353X,name,9,0,0
3748546890,Warehouse2,9,0,0
285908696X,name,9,0,1
2150123800,Warehouse2,9,0,0
1454896388,name,9,0,1
7708581508,name,9,0,0
1138233064,name,9,0,1
3136652215,name,9,0,1
965167749X,Warehouse2,9,0,1
9394572961,name,9,0,0
5348038822,Warehouse2,9,0,1
0177182369,name,9,0,0
5673777973,Warehouse2,9,0,0
7583815118,Warehouse2,9,0,0
2668358418,Warehouse2,9,0,0
3608510117,Warehouse2,9,0,0
2675227390,Warehouse2,9,0,0
5408398579,Warehouse2,9,0,1
6165759637,Warehouse2,9,0,1
1476424268,name,9,0,1
4669290118,name,9,0,0
6985567401,Warehouse2,9,0,1
188669379X,Warehouse2,9,0,0
8107442660,name,9,0,1
5343690793,Warehouse2,9,0,1
0485558343,Warehouse2,9,0,0
2708842145,name,9,0,0
2938393342,Warehouse2,9,0,1
1345119879,name,9,0,0
7627621062,name,9,0,1
369658066X,name,9,0,1
0698621662,name,9,0,1
131435793X,name,9,0,0
9390326648,name,9,0,0
4084857440,name,9,0,0
9251478619,name,9,0,1
6686299308,name,9,0,0
5404288167,Warehouse2,9,0,1
2805288734,name,9,0,1
3583378563,Warehouse2,9,0,1
2553130449,Warehouse2,9,0,0
3020790530,name,9,0,1
1416019561,Warehouse2,9,0,1
016134061X,Warehouse2,9,0,0
6721696118,name,9,0,1
5479333879,name,9,0,0
5634046793,Warehouse2,9,0,0
6228798553,Warehouse2,9,0,1
8953988934,Warehouse2,9,0,0
2217543725,name,9,0,0
6273944679,Warehouse2,9,0,1
0755266153,name,9,0,0
6701565034,name,9,0,0
7857255386,Warehouse2,9,0,1
4410581406,Warehouse2,9,0,1
1447641116,Warehouse2,9,0,0
4561286608,Warehouse2,9,0,1
4106683911,name,9,0,0
3410979190,name,9,0,0
4135107133,name,9,0,1
8019400877,name,9,0,0
9170215103,Warehouse2,9,0,1
7142484748,Warehouse2,9,0,0
2733648136,Warehouse2,9,0,0
2518432728,name,9,0,1
9942708995,Warehouse2,9,0,0
0701936231,Warehouse2,9,0,1
5905632626,Warehouse2,9,0,0
4806980277,name,9,0,1
5232438921,Warehouse2,9,0,0
0985572213,Warehouse2,9,0,0
9150644386,name,9,0,0
1726146936,name,9,0,0
1565945611,name,9,0,0
5193876439,Warehouse2,9,0,1
4976644650,Warehouse2,9,0,0
1281068187,Warehouse2,9,0,0
4329608588,Warehouse2,9,0,0
9324346415,Warehouse2,9,0,0
4879577383,name,9,0,0
5954927103,name,9,0,1
8992288514,Warehouse2,9,0,1
2032667126,Warehouse2,9,0,0
9685501742,Warehouse2,9,0,1
241762530X,name,9,0,0
0696629739,name,9,0,0
1273086392,Warehouse2,9,0,0
2361044757,name,9,0,0
2650181540,name,9,0,0
0043679641,Warehouse2,9,0,0
8594855389,name,9,0,0
1894836197,name,9,0,1
6277586548,Warehouse2,9,0,0
8751628775,Warehouse2,9,0,1
2371984868,Warehouse2,9,0,1
1040232884,name,9,0,0
9686799974,name,9,0,1
4433543039,name,9,0,1
1297352637,Warehouse2,9,0,1
3968307526,name,9,0,0
2886423653,Warehouse2,9,0,0
1255398108,name,9,0,0
3250142824,name,9,0,1
8817749567,Warehouse2,9,0,0
9744923989,name,9,0,1
8665052380,Warehouse2,9,0,1
1413759955,name,9,0,0
077791641X,name,9,0,0
1117869970,Warehouse2,9,0,0
9407491625,name,9,0,1
279586679X,name,9,0,0
3292900344,Warehouse2,9,0,1
7826223903,name,9,0,0
0213019841,Warehouse2,9,0,1
8698673880,Warehouse2,9,0,1
4101849153,Warehouse2,9,0,1
5424392504,name,9,0,0
4793702775,name,9,0,1
3789034827,name,9,0,1
1689277327,Warehouse2,9,0,1
3134758776,Warehouse2,9,0,1
2079767372,name,9,0,0
5917664633,Warehouse2,9,0,0
8871320875,Warehouse2,9,0,0
5308578915,name,9,0,0
5034602083,Warehouse2,9,0,1
8089146465,name,9,0,0
5900596362,name,9,0,1
6151826930,name,9,0,1
2859916903,name,9,0,0
1798311577,Warehouse2,9,0,0
7956179653,name,9,0,0
4614461468,Warehouse2,9,0,0
3336846226,Warehouse2,9,0,1
1015085695,name,9,0,0
5124388323,Warehouse2,9,0,1
1234861240,Warehouse2,9,0,0
3357064103,Warehouse2,9,0,0
1320757022,name,9,0,1
0035241152,Warehouse2,9,0,0
8143830322,Warehouse2,9,0,1
6132770852,Warehouse2,9,0,0
4374632557,Warehouse2,9,0,1
9592372160,name,9,0,0
0274756196,Warehouse2,9,0,1
3937651802,name,9,0,0
0426940059,Warehouse2,9,0,0
827554047X,name,9,0,0
2283800420,Warehouse2,9,0,0
1638851107,Warehouse2,9,0,0
176185612X,name,9,0,0
5583359331,name,9,0,1
7695359726,name,9,0,0
4029353932,Warehouse2,9,0,0
0469437162,name,9,0,1
0273943049,Warehouse2,9,0,1
5755543178,Warehouse2,9,0,0
7470608656,Warehouse2,9,0,0
9706130802,Warehouse2,9,0,0
5607914763,Warehouse2,9,0,0
0971436738,name,9,0,1
4827936307,name,9,0,0
7033357265,Warehouse2,9,0,0
5744002693,Warehouse2,9,0,1
6973977081,Warehouse2,9,0,0
2721762400,name,9,0,1
1733987339,Warehouse2,9,0,0
1317302893,Warehouse2,9,0,0
5369199051,name,9,0,1
9078476990,Warehouse2,9,0,0
8261952355,Warehouse2,9,0,0
